Date,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
8/7/2017,13:32:22,0,0.001,0.001,0.026,0.001,0.002,0.001,0.01,0.001,0,0.002,0.003,0.001,0.001,0.002,0
8/7/2017,13:52:22,0,0.001,0.001,0.026,0.001,0.002,0.001,0.01,0.001,0,0.002,0.003,0.001,0.001,0.002,0
8/7/2017,14:12:22,0,0.001,0.001,0.026,0.001,0.002,0.001,0.01,0.001,0,0.002,0.003,0.001,0.001,0.002,0
8/7/2017,14:32:22,0,0.001,0.001,0.026,0.001,0.002,0.001,0.01,0.001,0,0.002,0.003,0.001,0.001,0.002,0
8/7/2017,14:52:22,0,0.001,0.001,0.026,0.001,0.002,0.001,0.01,0.001,0,0.002,0.004,0.001,0.001,0.002,0
8/7/2017,15:12:22,0,0.001,0.001,0.025,0.001,0.002,0.001,0.01,0.001,0,0.002,0.003,0.001,0.001,0.001,0
8/7/2017,15:32:22,0,0.001,0.002,0.041,0.002,0.005,0.002,0.017,0.001,0,0.003,0.006,0.001,0.001,0.002,0
8/7/2017,15:52:22,0,0.001,0.001,0.01,0.002,0.002,0.002,0.005,0.001,0,0.003,0.006,0.001,0.001,0.002,0
8/7/2017,16:12:22,0.012,0.021,0.004,0.03,0.001,0.02,0.002,0.031,0.021,0,0.018,0.005,0.009,0.001,0.002,0
8/7/2017,16:32:22,0.012,0.021,0.018,0.062,0.013,0.022,0.019,0.059,0.02,0.005,0.02,0.024,0.015,0.024,0.023,0
8/7/2017,16:52:22,0.012,0.022,0.035,0.075,0.013,0.023,0.02,0.063,0.021,0.007,0.023,0.024,0.018,0.02,0.02,0
8/7/2017,17:12:22,0.012,0.023,0.049,0.082,0.013,0.024,0.021,0.065,0.023,0.01,0.03,0.028,0.02,0.021,0.02,0
8/7/2017,17:32:22,0.012,0.023,0.059,0.087,0.014,0.024,0.022,0.064,0.026,0.012,0.041,0.034,0.022,0.023,0.02,0
8/7/2017,17:52:22,0.012,0.023,0.063,0.091,0.015,0.024,0.024,0.064,0.028,0.014,0.057,0.038,0.024,0.024,0.021,0
8/7/2017,18:12:22,0.012,0.023,0.07,0.095,0.016,0.024,0.025,0.067,0.03,0.015,0.062,0.043,0.025,0.026,0.021,0
8/7/2017,18:32:22,0.012,0.024,0.075,0.098,0.016,0.024,0.027,0.074,0.031,0.016,0.067,0.048,0.025,0.027,0.022,0
8/7/2017,18:52:22,0.012,0.024,0.086,0.101,0.018,0.024,0.028,0.083,0.033,0.016,0.071,0.052,0.026,0.028,0.023,0
8/7/2017,19:12:22,0.012,0.024,0.095,0.104,0.019,0.024,0.03,0.09,0.034,0.016,0.075,0.056,0.027,0.029,0.024,0
8/7/2017,19:32:22,0.012,0.025,0.101,0.106,0.02,0.025,0.031,0.094,0.037,0.017,0.08,0.057,0.028,0.029,0.024,0
8/7/2017,19:52:22,0.012,0.026,0.105,0.107,0.021,0.025,0.032,0.097,0.041,0.018,0.085,0.059,0.029,0.03,0.025,0
8/7/2017,20:12:22,0.011,0.026,0.107,0.108,0.023,0.026,0.034,0.1,0.047,0.019,0.09,0.06,0.031,0.03,0.026,0
8/7/2017,20:32:22,0.01,0.026,0.109,0.109,0.024,0.026,0.035,0.101,0.056,0.02,0.094,0.062,0.034,0.03,0.026,0
8/7/2017,20:52:22,0.01,0.026,0.109,0.111,0.025,0.026,0.037,0.102,0.065,0.022,0.098,0.064,0.036,0.031,0.027,0
8/7/2017,21:12:22,0.01,0.026,0.109,0.111,0.026,0.026,0.038,0.103,0.073,0.024,0.1,0.066,0.038,0.031,0.027,0
8/7/2017,21:32:22,0.01,0.027,0.109,0.11,0.027,0.026,0.039,0.103,0.079,0.025,0.102,0.068,0.042,0.031,0.028,0
8/7/2017,21:52:22,0.009,0.027,0.109,0.109,0.027,0.027,0.04,0.103,0.083,0.026,0.104,0.07,0.044,0.031,0.029,0
8/7/2017,22:12:22,0.009,0.027,0.107,0.109,0.029,0.027,0.042,0.103,0.085,0.026,0.104,0.071,0.047,0.031,0.03,0
8/7/2017,22:32:22,0.009,0.027,0.107,0.108,0.03,0.027,0.043,0.103,0.087,0.026,0.106,0.073,0.05,0.032,0.031,0
8/7/2017,22:52:22,0.009,0.027,0.106,0.107,0.031,0.028,0.044,0.103,0.089,0.026,0.107,0.074,0.054,0.032,0.031,0
8/7/2017,23:12:22,0.008,0.027,0.106,0.107,0.032,0.028,0.045,0.103,0.09,0.026,0.107,0.075,0.059,0.032,0.032,0
8/7/2017,23:32:22,0.008,0.027,0.106,0.107,0.033,0.029,0.046,0.103,0.092,0.025,0.108,0.076,0.065,0.033,0.033,0
8/7/2017,23:52:22,0.008,0.027,0.105,0.106,0.034,0.029,0.048,0.103,0.093,0.025,0.109,0.077,0.073,0.033,0.034,0
8/8/2017,0:12:22,0.007,0.028,0.104,0.106,0.035,0.029,0.049,0.103,0.095,0.025,0.11,0.078,0.082,0.034,0.034,0
8/8/2017,0:32:22,0.007,0.028,0.104,0.106,0.035,0.03,0.051,0.103,0.096,0.025,0.111,0.079,0.093,0.034,0.035,0
8/8/2017,0:52:22,0.007,0.028,0.104,0.106,0.036,0.031,0.052,0.103,0.096,0.025,0.111,0.079,0.106,0.034,0.035,0
8/8/2017,1:12:22,0.007,0.029,0.104,0.106,0.037,0.031,0.053,0.103,0.097,0.025,0.112,0.08,0.123,0.035,0.036,0
8/8/2017,1:32:22,0.007,0.029,0.104,0.107,0.037,0.031,0.055,0.103,0.098,0.025,0.114,0.081,0.141,0.035,0.037,0
8/8/2017,1:52:22,0.007,0.029,0.104,0.106,0.038,0.031,0.056,0.103,0.099,0.025,0.115,0.081,0.152,0.035,0.037,0
8/8/2017,2:12:22,0.007,0.029,0.104,0.106,0.038,0.032,0.057,0.103,0.1,0.025,0.116,0.082,0.159,0.035,0.038,0
8/8/2017,2:32:22,0.007,0.029,0.104,0.104,0.039,0.032,0.058,0.103,0.1,0.025,0.115,0.082,0.16,0.035,0.038,0
8/8/2017,2:52:22,0.007,0.029,0.104,0.104,0.04,0.032,0.06,0.104,0.101,0.026,0.115,0.084,0.161,0.035,0.038,0
8/8/2017,3:12:22,0.007,0.029,0.104,0.104,0.04,0.032,0.061,0.104,0.102,0.026,0.114,0.084,0.16,0.036,0.039,0
8/8/2017,3:32:22,0.007,0.029,0.104,0.104,0.041,0.033,0.062,0.104,0.103,0.026,0.115,0.085,0.16,0.036,0.04,0
8/8/2017,3:52:22,0.007,0.03,0.105,0.104,0.042,0.033,0.063,0.104,0.104,0.026,0.117,0.085,0.16,0.036,0.04,0
8/8/2017,4:12:22,0.007,0.03,0.105,0.104,0.042,0.034,0.064,0.104,0.106,0.026,0.118,0.086,0.157,0.036,0.04,0
8/8/2017,4:32:22,0.007,0.03,0.105,0.104,0.042,0.034,0.065,0.104,0.106,0.026,0.118,0.086,0.155,0.036,0.04,0
8/8/2017,4:52:22,0.007,0.03,0.106,0.106,0.043,0.034,0.065,0.104,0.107,0.027,0.117,0.087,0.154,0.036,0.04,0
8/8/2017,5:12:22,0.007,0.03,0.106,0.108,0.043,0.034,0.067,0.104,0.107,0.027,0.117,0.087,0.152,0.036,0.041,0
8/8/2017,5:32:22,0.007,0.03,0.106,0.108,0.043,0.034,0.068,0.104,0.107,0.027,0.116,0.087,0.151,0.036,0.041,0
8/8/2017,5:52:22,0.007,0.03,0.106,0.111,0.043,0.035,0.068,0.104,0.108,0.027,0.116,0.087,0.151,0.036,0.041,0
8/8/2017,6:12:22,0.007,0.03,0.107,0.114,0.043,0.035,0.07,0.104,0.109,0.027,0.116,0.087,0.151,0.036,0.042,0
8/8/2017,6:32:22,0.006,0.03,0.107,0.111,0.044,0.035,0.07,0.104,0.109,0.027,0.116,0.087,0.151,0.035,0.042,0
8/8/2017,6:52:22,0.006,0.03,0.107,0.11,0.044,0.035,0.071,0.104,0.109,0.028,0.116,0.087,0.151,0.035,0.042,0
8/8/2017,7:12:22,0.006,0.031,0.107,0.109,0.044,0.036,0.072,0.104,0.11,0.028,0.116,0.088,0.151,0.035,0.042,0
8/8/2017,7:32:22,0.006,0.031,0.108,0.109,0.045,0.035,0.073,0.105,0.111,0.029,0.117,0.089,0.151,0.035,0.042,0
8/8/2017,7:52:22,0.006,0.031,0.108,0.109,0.045,0.035,0.073,0.105,0.111,0.029,0.117,0.089,0.151,0.035,0.042,0
8/8/2017,8:12:22,0.006,0.031,0.109,0.108,0.045,0.036,0.074,0.106,0.111,0.029,0.117,0.089,0.151,0.035,0.043,0
8/8/2017,8:32:22,0.006,0.031,0.109,0.108,0.045,0.036,0.075,0.106,0.112,0.029,0.117,0.089,0.15,0.035,0.043,0
8/8/2017,8:52:22,0.006,0.031,0.11,0.108,0.045,0.037,0.076,0.106,0.112,0.03,0.118,0.09,0.151,0.034,0.043,0
8/8/2017,9:12:22,0.006,0.031,0.111,0.109,0.045,0.037,0.077,0.11,0.113,0.03,0.118,0.09,0.151,0.034,0.043,0
8/8/2017,9:32:22,0.006,0.031,0.111,0.109,0.045,0.037,0.078,0.11,0.114,0.031,0.118,0.091,0.151,0.034,0.043,0
8/8/2017,9:52:22,0.006,0.031,0.111,0.109,0.046,0.037,0.079,0.108,0.114,0.031,0.118,0.091,0.151,0.034,0.044,0
8/8/2017,10:12:22,0.006,0.031,0.112,0.108,0.046,0.037,0.079,0.108,0.115,0.031,0.119,0.092,0.151,0.034,0.044,0
8/8/2017,10:32:22,0.006,0.031,0.112,0.108,0.046,0.037,0.08,0.108,0.115,0.031,0.119,0.092,0.152,0.034,0.044,0
8/8/2017,10:52:22,0.006,0.031,0.112,0.108,0.046,0.037,0.081,0.108,0.116,0.032,0.119,0.092,0.153,0.034,0.044,0
8/8/2017,11:12:22,0.006,0.031,0.113,0.108,0.046,0.037,0.081,0.108,0.117,0.032,0.119,0.092,0.152,0.034,0.044,0
8/8/2017,11:32:22,0.006,0.031,0.114,0.108,0.046,0.038,0.081,0.108,0.117,0.032,0.119,0.092,0.152,0.034,0.044,0
8/8/2017,11:52:22,0.006,0.031,0.114,0.108,0.046,0.038,0.082,0.108,0.117,0.034,0.118,0.093,0.153,0.034,0.044,0
8/8/2017,12:12:22,0.006,0.031,0.114,0.108,0.046,0.038,0.082,0.109,0.117,0.034,0.118,0.093,0.152,0.034,0.044,0
8/8/2017,12:32:22,0.006,0.031,0.115,0.108,0.046,0.038,0.083,0.109,0.118,0.034,0.118,0.093,0.152,0.034,0.044,0
8/8/2017,12:52:22,0.006,0.031,0.115,0.108,0.046,0.038,0.083,0.109,0.118,0.034,0.118,0.093,0.152,0.034,0.043,0
8/8/2017,13:12:22,0.006,0.031,0.115,0.108,0.047,0.038,0.084,0.11,0.117,0.034,0.118,0.093,0.152,0.034,0.043,0.001
8/8/2017,13:32:22,0.006,0.031,0.116,0.107,0.047,0.038,0.084,0.11,0.117,0.034,0.118,0.093,0.152,0.034,0.043,0
8/8/2017,13:52:22,0.006,0.031,0.117,0.107,0.047,0.038,0.084,0.11,0.117,0.034,0.118,0.093,0.151,0.033,0.043,0
8/8/2017,14:12:22,0.005,0.031,0.117,0.108,0.047,0.038,0.084,0.111,0.117,0.033,0.118,0.093,0.151,0.033,0.043,0
8/8/2017,14:32:22,0.006,0.031,0.118,0.108,0.047,0.038,0.085,0.111,0.117,0.033,0.118,0.093,0.151,0.033,0.043,0
8/8/2017,14:52:22,0.005,0.031,0.118,0.108,0.047,0.038,0.085,0.111,0.117,0.033,0.118,0.093,0.151,0.033,0.043,0
8/8/2017,15:12:22,0.005,0.031,0.118,0.108,0.048,0.038,0.086,0.111,0.117,0.034,0.118,0.093,0.151,0.033,0.043,0
8/8/2017,15:32:22,0.005,0.031,0.119,0.109,0.048,0.038,0.086,0.111,0.117,0.033,0.118,0.093,0.151,0.033,0.042,0
8/8/2017,15:52:22,0.005,0.031,0.12,0.109,0.048,0.038,0.087,0.111,0.117,0.034,0.118,0.093,0.151,0.033,0.042,0
8/8/2017,16:12:22,0.005,0.031,0.12,0.109,0.048,0.038,0.087,0.111,0.117,0.034,0.117,0.093,0.151,0.033,0.042,0
8/8/2017,16:32:22,0.005,0.031,0.12,0.109,0.048,0.038,0.087,0.111,0.117,0.034,0.118,0.093,0.152,0.033,0.042,0
8/8/2017,16:52:22,0.005,0.031,0.121,0.109,0.048,0.038,0.088,0.111,0.117,0.034,0.117,0.093,0.153,0.032,0.042,0
8/8/2017,17:12:22,0.005,0.031,0.121,0.109,0.049,0.038,0.089,0.112,0.117,0.034,0.117,0.094,0.153,0.032,0.042,0.001
8/8/2017,17:32:22,0.005,0.031,0.122,0.109,0.049,0.038,0.089,0.112,0.117,0.034,0.117,0.094,0.153,0.032,0.042,0
8/8/2017,17:52:22,0.005,0.031,0.123,0.11,0.049,0.038,0.089,0.112,0.117,0.034,0.118,0.095,0.154,0.032,0.042,0
8/8/2017,18:12:22,0.005,0.031,0.123,0.11,0.049,0.038,0.089,0.113,0.118,0.034,0.118,0.095,0.154,0.032,0.042,0
8/8/2017,18:32:22,0.005,0.031,0.124,0.11,0.049,0.039,0.09,0.113,0.118,0.034,0.118,0.095,0.154,0.032,0.042,0
8/8/2017,18:52:22,0.005,0.031,0.125,0.11,0.05,0.038,0.09,0.114,0.118,0.034,0.118,0.095,0.154,0.032,0.042,0
8/8/2017,19:12:22,0.005,0.031,0.125,0.11,0.05,0.038,0.091,0.114,0.118,0.034,0.118,0.096,0.155,0.032,0.042,0
8/8/2017,19:32:22,0.005,0.031,0.125,0.11,0.051,0.038,0.091,0.114,0.119,0.034,0.118,0.096,0.156,0.032,0.042,0
8/8/2017,19:52:22,0.005,0.031,0.126,0.111,0.051,0.038,0.092,0.114,0.119,0.034,0.118,0.096,0.156,0.032,0.042,0
8/8/2017,20:12:22,0.005,0.031,0.126,0.111,0.051,0.038,0.092,0.115,0.12,0.034,0.119,0.096,0.156,0.031,0.041,0
8/8/2017,20:32:22,0.005,0.031,0.126,0.111,0.051,0.038,0.093,0.115,0.12,0.034,0.119,0.097,0.156,0.031,0.041,0
8/8/2017,20:52:22,0.005,0.031,0.127,0.111,0.052,0.038,0.093,0.115,0.12,0.034,0.119,0.097,0.154,0.031,0.041,0
8/8/2017,21:12:22,0.005,0.031,0.128,0.111,0.052,0.038,0.093,0.116,0.12,0.035,0.119,0.098,0.154,0.031,0.041,0
8/8/2017,21:32:22,0.005,0.031,0.128,0.112,0.052,0.038,0.094,0.116,0.12,0.035,0.12,0.098,0.154,0.031,0.041,0
8/8/2017,21:52:22,0.005,0.031,0.129,0.112,0.053,0.038,0.095,0.117,0.121,0.035,0.12,0.098,0.154,0.031,0.041,0
8/8/2017,22:12:22,0.005,0.031,0.129,0.112,0.053,0.038,0.095,0.117,0.121,0.035,0.12,0.099,0.155,0.03,0.041,0
8/8/2017,22:32:22,0.005,0.031,0.129,0.112,0.053,0.038,0.096,0.118,0.121,0.035,0.12,0.099,0.156,0.03,0.041,0
8/8/2017,22:52:22,0.005,0.031,0.13,0.112,0.053,0.038,0.096,0.118,0.122,0.035,0.12,0.1,0.156,0.029,0.041,0
8/8/2017,23:12:22,0.005,0.031,0.131,0.112,0.054,0.038,0.097,0.118,0.122,0.035,0.119,0.1,0.156,0.029,0.041,0
8/8/2017,23:32:22,0.005,0.031,0.131,0.113,0.054,0.038,0.098,0.119,0.123,0.036,0.119,0.1,0.157,0.029,0.041,0
8/8/2017,23:52:22,0.005,0.031,0.131,0.113,0.054,0.038,0.098,0.119,0.123,0.036,0.12,0.1,0.158,0.029,0.042,0
8/9/2017,0:12:22,0.005,0.031,0.132,0.114,0.055,0.038,0.098,0.12,0.124,0.037,0.12,0.101,0.158,0.029,0.042,0
8/9/2017,0:32:22,0.005,0.031,0.132,0.114,0.055,0.038,0.1,0.12,0.125,0.037,0.12,0.101,0.159,0.029,0.042,0
8/9/2017,0:52:22,0.005,0.031,0.132,0.114,0.056,0.037,0.1,0.121,0.125,0.037,0.12,0.102,0.16,0.029,0.042,0
8/9/2017,1:12:22,0.005,0.031,0.133,0.114,0.056,0.037,0.101,0.121,0.125,0.037,0.121,0.102,0.161,0.029,0.042,0
8/9/2017,1:32:22,0.005,0.031,0.134,0.114,0.057,0.038,0.101,0.121,0.125,0.037,0.121,0.103,0.161,0.029,0.042,0
8/9/2017,1:52:22,0.005,0.031,0.134,0.115,0.057,0.037,0.102,0.122,0.126,0.038,0.121,0.103,0.161,0.029,0.042,0
8/9/2017,2:12:22,0.005,0.031,0.134,0.115,0.057,0.038,0.103,0.122,0.126,0.038,0.122,0.103,0.162,0.029,0.042,0
8/9/2017,2:32:22,0.005,0.031,0.135,0.115,0.057,0.038,0.103,0.123,0.126,0.038,0.122,0.103,0.162,0.029,0.042,0
8/9/2017,2:52:22,0.005,0.031,0.136,0.115,0.058,0.038,0.104,0.123,0.126,0.038,0.123,0.104,0.162,0.028,0.042,0
8/9/2017,3:12:22,0.005,0.031,0.136,0.115,0.058,0.038,0.104,0.123,0.126,0.038,0.123,0.104,0.162,0.029,0.042,0
8/9/2017,3:32:22,0.004,0.031,0.136,0.116,0.059,0.038,0.104,0.124,0.126,0.038,0.123,0.104,0.162,0.029,0.042,0
8/9/2017,3:52:22,0.004,0.03,0.136,0.116,0.059,0.038,0.105,0.125,0.127,0.038,0.124,0.104,0.163,0.029,0.042,0
8/9/2017,4:12:22,0.004,0.03,0.137,0.116,0.059,0.038,0.106,0.125,0.128,0.039,0.125,0.105,0.164,0.029,0.042,0
8/9/2017,4:32:22,0.004,0.03,0.137,0.117,0.06,0.038,0.106,0.125,0.128,0.039,0.125,0.106,0.164,0.029,0.042,0
8/9/2017,4:52:22,0.004,0.03,0.137,0.117,0.06,0.038,0.107,0.126,0.128,0.039,0.125,0.106,0.164,0.029,0.042,0
8/9/2017,5:12:22,0.004,0.03,0.138,0.117,0.06,0.038,0.107,0.126,0.128,0.038,0.126,0.106,0.164,0.029,0.042,0
8/9/2017,5:32:22,0.004,0.03,0.139,0.117,0.06,0.038,0.107,0.127,0.128,0.038,0.126,0.106,0.164,0.029,0.042,0.001
8/9/2017,5:52:22,0.004,0.03,0.139,0.117,0.06,0.038,0.107,0.128,0.128,0.038,0.126,0.106,0.164,0.029,0.042,0
8/9/2017,6:12:22,0.004,0.03,0.139,0.117,0.061,0.038,0.107,0.128,0.128,0.038,0.126,0.106,0.164,0.029,0.042,0
8/9/2017,6:32:22,0.004,0.031,0.14,0.118,0.061,0.039,0.108,0.128,0.128,0.038,0.126,0.106,0.164,0.029,0.042,0
8/9/2017,6:52:22,0.004,0.03,0.14,0.118,0.061,0.039,0.108,0.129,0.128,0.038,0.127,0.106,0.165,0.029,0.043,0
8/9/2017,7:12:22,0.004,0.029,0.14,0.118,0.062,0.039,0.109,0.129,0.129,0.038,0.127,0.107,0.165,0.029,0.043,0
8/9/2017,7:32:22,0.004,0.029,0.141,0.118,0.062,0.039,0.109,0.131,0.129,0.038,0.128,0.107,0.166,0.029,0.043,0
8/9/2017,7:52:22,0.004,0.029,0.141,0.118,0.062,0.039,0.109,0.131,0.129,0.038,0.128,0.107,0.166,0.029,0.043,0
8/9/2017,8:12:22,0.004,0.029,0.142,0.118,0.062,0.04,0.11,0.131,0.13,0.038,0.128,0.108,0.167,0.029,0.043,0
8/9/2017,8:32:22,0.004,0.029,0.142,0.118,0.063,0.04,0.111,0.131,0.131,0.038,0.129,0.109,0.167,0.029,0.044,0
8/9/2017,8:52:22,0.004,0.029,0.142,0.115,0.063,0.04,0.111,0.132,0.131,0.038,0.13,0.109,0.168,0.029,0.044,0
8/9/2017,9:12:22,0.004,0.029,0.143,0.115,0.063,0.04,0.111,0.137,0.131,0.038,0.131,0.109,0.168,0.029,0.045,0
8/9/2017,9:32:22,0.004,0.029,0.143,0.114,0.063,0.04,0.112,0.137,0.132,0.038,0.131,0.11,0.169,0.03,0.045,0
8/9/2017,9:52:22,0.004,0.029,0.143,0.114,0.064,0.04,0.112,0.135,0.132,0.038,0.131,0.11,0.17,0.03,0.045,0
8/9/2017,10:12:22,0.004,0.029,0.143,0.113,0.065,0.041,0.112,0.134,0.132,0.038,0.132,0.111,0.17,0.03,0.045,0
8/9/2017,10:32:22,0.004,0.029,0.143,0.112,0.065,0.041,0.113,0.134,0.133,0.038,0.132,0.111,0.17,0.03,0.045,0
8/9/2017,10:52:22,0.003,0.029,0.144,0.112,0.065,0.041,0.113,0.135,0.133,0.038,0.132,0.111,0.17,0.031,0.046,0.001
8/9/2017,11:12:22,0.003,0.029,0.145,0.112,0.065,0.041,0.113,0.136,0.133,0.038,0.132,0.111,0.17,0.031,0.046,0
8/9/2017,11:32:22,0.003,0.029,0.145,0.112,0.065,0.042,0.114,0.136,0.133,0.038,0.132,0.111,0.17,0.031,0.046,0
8/9/2017,11:52:22,0.003,0.029,0.145,0.112,0.065,0.042,0.114,0.136,0.132,0.038,0.132,0.111,0.17,0.031,0.046,0
8/9/2017,12:12:22,0.003,0.029,0.146,0.113,0.065,0.042,0.114,0.137,0.132,0.038,0.132,0.111,0.17,0.031,0.046,0
8/9/2017,12:32:22,0.003,0.029,0.146,0.114,0.065,0.042,0.115,0.137,0.132,0.038,0.132,0.111,0.17,0.031,0.046,0
8/9/2017,12:52:22,0.003,0.029,0.147,0.114,0.065,0.042,0.116,0.137,0.132,0.038,0.132,0.111,0.17,0.031,0.046,0
8/9/2017,13:12:22,0.003,0.029,0.147,0.114,0.065,0.043,0.117,0.138,0.132,0.037,0.132,0.111,0.17,0.031,0.046,0
8/9/2017,13:32:22,0.003,0.029,0.147,0.114,0.065,0.043,0.118,0.139,0.132,0.037,0.132,0.111,0.169,0.031,0.046,0
8/9/2017,13:52:22,0.003,0.029,0.147,0.115,0.065,0.043,0.118,0.139,0.132,0.037,0.132,0.111,0.169,0.031,0.046,0
8/9/2017,14:12:22,0.003,0.029,0.147,0.115,0.065,0.043,0.118,0.139,0.131,0.036,0.132,0.111,0.169,0.031,0.046,0
8/9/2017,14:32:22,0.003,0.029,0.147,0.115,0.065,0.043,0.118,0.139,0.131,0.036,0.132,0.11,0.168,0.031,0.046,0
8/9/2017,14:52:22,0.002,0.029,0.147,0.115,0.065,0.043,0.117,0.14,0.131,0.036,0.132,0.11,0.168,0.031,0.046,0
8/9/2017,15:12:22,0.002,0.029,0.148,0.116,0.065,0.043,0.117,0.14,0.131,0.036,0.132,0.11,0.168,0.031,0.046,0
8/9/2017,15:32:22,0.002,0.029,0.148,0.116,0.065,0.044,0.117,0.14,0.131,0.035,0.132,0.11,0.168,0.031,0.046,0
8/9/2017,15:52:22,0.002,0.029,0.148,0.117,0.065,0.044,0.117,0.14,0.131,0.035,0.132,0.11,0.168,0.031,0.046,0
8/9/2017,16:12:22,0.002,0.029,0.148,0.117,0.065,0.044,0.117,0.141,0.131,0.035,0.132,0.11,0.168,0.031,0.047,0
8/9/2017,16:32:22,0.002,0.029,0.148,0.117,0.065,0.044,0.117,0.141,0.131,0.035,0.132,0.11,0.168,0.031,0.047,0
8/9/2017,16:52:22,0.002,0.029,0.148,0.117,0.065,0.044,0.117,0.142,0.131,0.035,0.132,0.11,0.168,0.031,0.047,0
8/9/2017,17:12:22,0.002,0.029,0.148,0.118,0.065,0.044,0.117,0.142,0.131,0.034,0.132,0.11,0.168,0.031,0.048,0
8/9/2017,17:32:22,0.002,0.029,0.148,0.118,0.065,0.044,0.117,0.142,0.131,0.034,0.132,0.11,0.168,0.031,0.048,0
8/9/2017,17:52:22,0.002,0.029,0.148,0.118,0.065,0.045,0.117,0.142,0.131,0.034,0.132,0.11,0.168,0.031,0.048,0
8/9/2017,18:12:22,0.002,0.029,0.148,0.118,0.065,0.045,0.117,0.142,0.131,0.034,0.132,0.11,0.168,0.03,0.048,0
8/9/2017,18:32:22,0.002,0.029,0.148,0.118,0.065,0.045,0.117,0.143,0.131,0.033,0.132,0.11,0.168,0.031,0.048,0
8/9/2017,18:52:22,0.002,0.029,0.148,0.119,0.065,0.045,0.117,0.143,0.131,0.033,0.132,0.11,0.168,0.031,0.048,0
8/9/2017,19:12:22,0.002,0.029,0.148,0.12,0.065,0.045,0.117,0.144,0.131,0.033,0.132,0.109,0.169,0.031,0.048,0
8/9/2017,19:32:22,0.002,0.029,0.148,0.12,0.065,0.045,0.117,0.144,0.131,0.032,0.132,0.109,0.168,0.031,0.048,0
8/9/2017,19:52:22,0.002,0.029,0.148,0.12,0.065,0.045,0.117,0.145,0.131,0.032,0.132,0.109,0.168,0.031,0.048,0
8/9/2017,20:12:22,0.002,0.028,0.148,0.12,0.065,0.045,0.117,0.145,0.131,0.032,0.132,0.109,0.168,0.031,0.048,0
8/9/2017,20:32:22,0.002,0.029,0.148,0.12,0.065,0.045,0.117,0.145,0.131,0.032,0.133,0.109,0.169,0.031,0.048,0
8/9/2017,20:52:22,0.002,0.029,0.148,0.12,0.065,0.045,0.117,0.145,0.131,0.032,0.133,0.109,0.169,0.031,0.048,0
8/9/2017,21:12:22,0.002,0.029,0.148,0.121,0.065,0.045,0.118,0.145,0.131,0.032,0.133,0.11,0.169,0.031,0.049,0
8/9/2017,21:32:22,0.002,0.028,0.148,0.121,0.065,0.045,0.118,0.146,0.131,0.032,0.134,0.11,0.17,0.031,0.049,0
8/9/2017,21:52:22,0.002,0.028,0.148,0.121,0.065,0.046,0.118,0.146,0.132,0.032,0.134,0.111,0.17,0.031,0.049,0
8/9/2017,22:12:22,0.002,0.029,0.149,0.121,0.065,0.046,0.118,0.146,0.132,0.032,0.134,0.111,0.17,0.031,0.049,0
8/9/2017,22:32:22,0.002,0.028,0.149,0.121,0.065,0.046,0.118,0.147,0.132,0.032,0.134,0.111,0.171,0.031,0.049,0
8/9/2017,22:52:22,0.002,0.028,0.149,0.122,0.066,0.046,0.119,0.147,0.132,0.032,0.135,0.112,0.171,0.031,0.05,0
8/9/2017,23:12:22,0.002,0.028,0.149,0.122,0.066,0.046,0.119,0.147,0.132,0.032,0.135,0.112,0.172,0.031,0.05,0
8/9/2017,23:32:22,0.002,0.029,0.149,0.122,0.066,0.046,0.119,0.147,0.133,0.031,0.135,0.112,0.172,0.031,0.051,0
8/9/2017,23:52:22,0.002,0.029,0.149,0.123,0.066,0.046,0.12,0.147,0.133,0.031,0.135,0.112,0.172,0.032,0.051,0
8/10/2017,0:12:22,0.002,0.029,0.149,0.123,0.066,0.046,0.12,0.147,0.132,0.031,0.136,0.112,0.172,0.031,0.051,0
8/10/2017,0:32:22,0.002,0.029,0.15,0.123,0.067,0.046,0.12,0.147,0.132,0.031,0.136,0.112,0.172,0.031,0.051,0
8/10/2017,0:52:22,0.002,0.029,0.15,0.123,0.067,0.046,0.12,0.147,0.133,0.031,0.136,0.113,0.172,0.032,0.051,0
8/10/2017,1:12:22,0.002,0.029,0.15,0.123,0.067,0.046,0.12,0.147,0.133,0.031,0.136,0.113,0.172,0.032,0.052,0
8/10/2017,1:32:22,0.002,0.029,0.15,0.123,0.067,0.046,0.12,0.147,0.133,0.03,0.136,0.113,0.173,0.032,0.052,0
8/10/2017,1:52:22,0.002,0.029,0.15,0.123,0.067,0.047,0.12,0.147,0.133,0.03,0.136,0.113,0.173,0.032,0.052,0
8/10/2017,2:12:22,0.002,0.029,0.15,0.124,0.067,0.047,0.12,0.147,0.132,0.029,0.136,0.113,0.173,0.032,0.052,0
8/10/2017,2:32:22,0.002,0.029,0.15,0.124,0.067,0.047,0.12,0.147,0.132,0.029,0.136,0.114,0.173,0.032,0.052,0
8/10/2017,2:52:22,0.002,0.029,0.15,0.124,0.067,0.047,0.12,0.147,0.133,0.029,0.136,0.113,0.173,0.032,0.053,0
8/10/2017,3:12:22,0.002,0.028,0.15,0.125,0.067,0.047,0.121,0.147,0.133,0.029,0.137,0.114,0.173,0.033,0.053,0
