dateTime,cycle,mfc,power_J_s
2017-09-13T23:12:22Z,5,2,3.136e-6
2017-09-13T23:32:22Z,5,2,3.136e-6
2017-09-13T23:52:22Z,5,2,3.136e-6
2017-09-14T00:12:22Z,5,2,3.136e-6
2017-09-14T00:32:22Z,5,2,3.136e-6
2017-09-14T00:52:22Z,5,2,3.136e-6
2017-09-14T01:12:22Z,5,2,3.136e-6
2017-09-14T01:32:22Z,5,2,3.249e-6
2017-09-14T01:52:22Z,5,2,3.249e-6
2017-09-14T02:12:22Z,5,2,3.249e-6
2017-09-14T02:32:22Z,5,2,3.249e-6
2017-09-14T02:52:22Z,5,2,3.249e-6
2017-09-14T03:12:22Z,5,2,3.249e-6
2017-09-14T03:32:22Z,5,2,3.249e-6
2017-09-14T03:52:22Z,5,2,3.249e-6
2017-09-14T04:12:22Z,5,2,3.249e-6
2017-09-14T04:32:22Z,5,2,3.249e-6
2017-09-14T04:52:22Z,5,2,3.249e-6
2017-09-14T05:12:22Z,5,2,3.249e-6
2017-09-14T05:32:22Z,5,2,3.249e-6
2017-09-14T05:52:22Z,5,2,3.249e-6
2017-09-14T06:12:22Z,5,2,3.249e-6
2017-09-14T06:32:22Z,5,2,3.249e-6
2017-09-14T06:52:22Z,5,2,3.249e-6
2017-09-14T07:12:22Z,5,2,3.3640000000000003e-6
2017-09-14T07:32:22Z,5,2,3.3640000000000003e-6
2017-09-14T07:52:22Z,5,2,3.481e-6
2017-09-14T08:12:22Z,5,2,3.3640000000000003e-6
2017-09-14T08:32:22Z,5,2,3.3640000000000003e-6
2017-09-14T08:52:22Z,5,2,3.481e-6
2017-09-14T09:12:22Z,5,2,3.481e-6
2017-09-14T09:32:22Z,5,2,3.481e-6
2017-09-14T09:52:22Z,5,2,3.481e-6
2017-09-14T10:12:22Z,5,2,3.481e-6
2017-09-14T10:32:22Z,5,2,3.481e-6
2017-09-14T10:52:22Z,5,2,3.481e-6
2017-09-14T11:12:22Z,5,2,3.481e-6
2017-09-14T11:32:22Z,5,2,3.481e-6
2017-09-14T11:52:22Z,5,2,3.481e-6
2017-09-14T12:12:22Z,5,2,3.481e-6
2017-09-14T12:32:22Z,5,2,3.481e-6
2017-09-14T12:52:22Z,5,2,3.481e-6
2017-09-14T13:12:22Z,5,2,3.481e-6
2017-09-14T13:32:22Z,5,2,3.481e-6
2017-09-14T13:52:22Z,5,2,3.481e-6
2017-09-14T14:12:22Z,5,2,3.481e-6
2017-09-14T14:32:22Z,5,2,3.481e-6
2017-09-14T14:52:22Z,5,2,3.481e-6
2017-09-14T15:12:22Z,5,2,3.481e-6
2017-09-14T15:32:22Z,5,2,3.6e-6
2017-09-14T15:52:22Z,5,2,3.6e-6
2017-09-14T16:12:22Z,5,2,3.6e-6
2017-09-14T16:32:22Z,5,2,3.6e-6
2017-09-14T16:52:22Z,5,2,3.6e-6
2017-09-14T17:12:22Z,5,2,3.6e-6
2017-09-14T17:32:22Z,5,2,3.6e-6
2017-09-14T17:52:22Z,5,2,3.6e-6
2017-09-14T18:12:22Z,5,2,3.6e-6
2017-09-14T18:32:22Z,5,2,3.6e-6
2017-09-14T18:52:22Z,5,2,3.6e-6
2017-09-14T19:12:22Z,5,2,3.6e-6
2017-09-14T19:32:22Z,5,2,3.6e-6
2017-09-14T19:52:22Z,5,2,3.6e-6
2017-09-14T20:12:22Z,5,2,3.6e-6
2017-09-14T20:32:22Z,5,2,3.6e-6
2017-09-14T20:52:22Z,5,2,3.6e-6
2017-09-14T21:12:22Z,5,2,3.6e-6
2017-09-14T21:32:22Z,5,2,3.6e-6
2017-09-14T21:52:22Z,5,2,3.6e-6
2017-09-14T22:12:22Z,5,2,3.6e-6
2017-09-14T22:32:22Z,5,2,3.721e-6
2017-09-14T22:52:22Z,5,2,3.721e-6
2017-09-14T23:12:22Z,5,2,3.721e-6
2017-09-14T23:32:22Z,5,2,3.721e-6
2017-09-14T23:52:22Z,5,2,3.721e-6
2017-09-15T00:12:22Z,5,2,3.721e-6
2017-09-15T00:32:22Z,5,2,3.721e-6
2017-09-15T00:52:22Z,5,2,3.721e-6
2017-09-15T01:12:22Z,5,2,3.721e-6
2017-09-15T01:32:22Z,5,2,3.721e-6
2017-09-15T01:52:22Z,5,2,3.721e-6
2017-09-15T02:12:22Z,5,2,3.721e-6
2017-09-15T02:32:22Z,5,2,3.721e-6
2017-09-15T02:52:22Z,5,2,3.721e-6
2017-09-15T03:12:22Z,5,2,3.844e-6
2017-09-15T03:32:22Z,5,2,3.844e-6
2017-09-15T03:52:22Z,5,2,3.844e-6
2017-09-15T04:12:22Z,5,2,3.844e-6
2017-09-15T04:32:22Z,5,2,3.844e-6
2017-09-15T04:52:22Z,5,2,3.844e-6
2017-09-15T05:12:22Z,5,2,3.844e-6
2017-09-15T05:32:22Z,5,2,3.844e-6
2017-09-15T05:52:22Z,5,2,3.844e-6
2017-09-15T06:12:22Z,5,2,3.844e-6
2017-09-15T06:32:22Z,5,2,3.844e-6
2017-09-15T06:52:22Z,5,2,3.844e-6
2017-09-15T07:12:22Z,5,2,3.844e-6
2017-09-15T07:32:22Z,5,2,3.844e-6
2017-09-15T07:52:22Z,5,2,3.844e-6
2017-09-15T08:12:22Z,5,2,3.844e-6
2017-09-15T08:32:22Z,5,2,3.844e-6
2017-09-15T08:52:22Z,5,2,3.844e-6
2017-09-15T09:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T09:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T09:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T10:12:22Z,5,2,3.844e-6
2017-09-15T10:32:22Z,5,2,3.844e-6
2017-09-15T10:52:22Z,5,2,3.844e-6
2017-09-15T11:12:22Z,5,2,3.844e-6
2017-09-15T11:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T11:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T12:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T12:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T12:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T13:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T13:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T13:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T14:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T14:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T14:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T15:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T15:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T15:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T16:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T16:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T16:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T17:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T17:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T17:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T18:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T18:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T18:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T19:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T19:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T19:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T20:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T20:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T20:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T21:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T21:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T21:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T22:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T22:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T22:52:22Z,5,2,3.9690000000000005e-6
2017-09-15T23:12:22Z,5,2,3.9690000000000005e-6
2017-09-15T23:32:22Z,5,2,3.9690000000000005e-6
2017-09-15T23:52:22Z,5,2,3.9690000000000005e-6
2017-09-16T00:12:22Z,5,2,3.9690000000000005e-6
2017-09-16T00:32:22Z,5,2,3.9690000000000005e-6
2017-09-16T00:52:22Z,5,2,3.9690000000000005e-6
2017-09-16T01:12:22Z,5,2,3.9690000000000005e-6
2017-09-16T01:32:22Z,5,2,3.9690000000000005e-6
2017-09-16T01:52:22Z,5,2,4.095999999999999e-6
2017-09-16T02:12:22Z,5,2,4.095999999999999e-6
2017-09-16T02:32:22Z,5,2,4.095999999999999e-6
2017-09-16T02:52:22Z,5,2,4.095999999999999e-6
2017-09-16T03:12:22Z,5,2,4.095999999999999e-6
2017-09-16T03:32:22Z,5,2,4.095999999999999e-6
2017-09-16T03:52:22Z,5,2,4.095999999999999e-6
2017-09-16T04:12:22Z,5,2,4.095999999999999e-6
2017-09-16T04:32:22Z,5,2,4.095999999999999e-6
2017-09-16T04:52:22Z,5,2,4.095999999999999e-6
2017-09-16T05:12:22Z,5,2,4.095999999999999e-6
2017-09-16T05:32:22Z,5,2,4.095999999999999e-6
2017-09-16T05:52:22Z,5,2,4.095999999999999e-6
2017-09-16T06:12:22Z,5,2,4.095999999999999e-6
2017-09-16T06:32:22Z,5,2,4.095999999999999e-6
2017-09-16T06:52:22Z,5,2,4.095999999999999e-6
2017-09-16T07:12:22Z,5,2,4.095999999999999e-6
2017-09-16T07:32:22Z,5,2,4.095999999999999e-6
2017-09-16T07:52:22Z,5,2,4.095999999999999e-6
2017-09-16T08:12:22Z,5,2,4.095999999999999e-6
2017-09-16T08:32:22Z,5,2,4.225e-6
2017-09-16T08:52:22Z,5,2,4.225e-6
2017-09-16T09:12:22Z,5,2,4.225e-6
2017-09-16T09:32:22Z,5,2,4.225e-6
2017-09-16T09:52:22Z,5,2,4.095999999999999e-6
2017-09-16T10:12:22Z,5,2,4.095999999999999e-6
2017-09-16T10:32:22Z,5,2,4.095999999999999e-6
2017-09-16T10:52:22Z,5,2,4.095999999999999e-6
2017-09-16T11:12:22Z,5,2,4.225e-6
2017-09-16T11:32:22Z,5,2,4.225e-6
2017-09-16T11:52:22Z,5,2,4.225e-6
2017-09-16T12:12:22Z,5,2,4.225e-6
2017-09-16T12:32:22Z,5,2,4.225e-6
2017-09-16T12:52:22Z,5,2,4.356e-6
2017-09-16T13:12:22Z,5,2,4.356e-6
2017-09-16T13:32:22Z,5,2,4.225e-6
2017-09-16T13:52:22Z,5,2,4.225e-6
2017-09-16T14:12:22Z,5,2,4.225e-6
2017-09-16T14:32:22Z,5,2,4.225e-6
2017-09-16T14:52:22Z,5,2,4.225e-6
2017-09-16T15:12:22Z,5,2,4.225e-6
2017-09-16T15:32:22Z,5,2,4.225e-6
2017-09-16T15:52:22Z,5,2,4.225e-6
2017-09-16T16:12:22Z,5,2,4.225e-6
2017-09-16T16:32:22Z,5,2,4.225e-6
2017-09-16T16:52:22Z,5,2,4.225e-6
2017-09-16T17:12:22Z,5,2,4.225e-6
2017-09-16T17:32:22Z,5,2,4.225e-6
2017-09-16T17:52:22Z,5,2,4.225e-6
2017-09-16T18:12:22Z,5,2,4.225e-6
2017-09-16T18:32:22Z,5,2,4.225e-6
2017-09-16T18:52:22Z,5,2,4.225e-6
2017-09-16T19:12:22Z,5,2,4.225e-6
2017-09-16T19:32:22Z,5,2,4.225e-6
2017-09-16T19:52:22Z,5,2,4.225e-6
2017-09-16T20:12:22Z,5,2,4.225e-6
2017-09-16T20:32:22Z,5,2,4.225e-6
2017-09-16T20:52:22Z,5,2,4.225e-6
2017-09-16T21:12:22Z,5,2,4.225e-6
2017-09-16T21:32:22Z,5,2,4.225e-6
2017-09-16T21:52:22Z,5,2,4.225e-6
2017-09-16T22:12:22Z,5,2,4.225e-6
2017-09-16T22:32:22Z,5,2,4.225e-6
2017-09-16T22:52:22Z,5,2,4.225e-6
2017-09-16T23:12:22Z,5,2,4.225e-6
2017-09-16T23:32:22Z,5,2,4.225e-6
2017-09-16T23:52:22Z,5,2,4.225e-6
2017-09-17T00:12:22Z,5,2,4.225e-6
2017-09-17T00:32:22Z,5,2,4.225e-6
2017-09-17T00:52:22Z,5,2,4.225e-6
2017-09-17T01:12:22Z,5,2,4.225e-6
2017-09-17T01:32:22Z,5,2,4.225e-6
2017-09-17T01:52:22Z,5,2,4.225e-6
2017-09-17T02:12:22Z,5,2,4.225e-6
2017-09-17T02:32:22Z,5,2,4.225e-6
2017-09-17T02:52:22Z,5,2,4.225e-6
2017-09-17T03:12:22Z,5,2,4.225e-6
2017-09-17T03:32:22Z,5,2,4.225e-6
2017-09-17T03:52:22Z,5,2,4.225e-6
2017-09-17T04:12:22Z,5,2,4.225e-6
2017-09-17T04:32:22Z,5,2,4.225e-6
2017-09-17T04:52:22Z,5,2,4.225e-6
2017-09-17T05:12:22Z,5,2,4.225e-6
2017-09-17T05:32:22Z,5,2,4.225e-6
2017-09-17T05:52:22Z,5,2,4.225e-6
2017-09-17T06:12:22Z,5,2,4.225e-6
2017-09-17T06:32:22Z,5,2,4.225e-6
2017-09-17T06:52:22Z,5,2,4.225e-6
2017-09-17T07:12:22Z,5,2,4.225e-6
2017-09-17T07:32:22Z,5,2,4.225e-6
2017-09-17T07:52:22Z,5,2,4.225e-6
2017-09-17T08:12:22Z,5,2,4.225e-6
2017-09-17T08:32:22Z,5,2,4.225e-6
2017-09-17T08:52:22Z,5,2,4.225e-6
2017-09-17T09:12:22Z,5,2,4.225e-6
2017-09-17T09:32:22Z,5,2,4.225e-6
2017-09-17T09:52:22Z,5,2,4.225e-6
2017-09-17T10:12:22Z,5,2,4.225e-6
2017-09-17T10:32:22Z,5,2,4.225e-6
2017-09-17T10:52:22Z,5,2,4.225e-6
2017-09-17T11:12:22Z,5,2,4.225e-6
2017-09-17T11:32:22Z,5,2,4.225e-6
2017-09-17T11:52:22Z,5,2,4.225e-6
2017-09-17T12:12:22Z,5,2,4.225e-6
2017-09-17T12:32:22Z,5,2,4.225e-6
2017-09-17T12:52:22Z,5,2,4.225e-6
2017-09-17T13:12:22Z,5,2,4.225e-6
2017-09-17T13:32:22Z,5,2,4.225e-6
2017-09-17T13:52:22Z,5,2,4.225e-6
2017-09-17T14:12:22Z,5,2,4.356e-6
2017-09-17T14:32:22Z,5,2,4.225e-6
2017-09-17T14:52:22Z,5,2,4.225e-6
2017-09-17T15:12:22Z,5,2,4.225e-6
2017-09-17T15:32:22Z,5,2,4.356e-6
2017-09-17T15:52:22Z,5,2,4.225e-6
2017-09-17T16:12:22Z,5,2,4.225e-6
2017-09-17T16:32:22Z,5,2,4.225e-6
2017-09-17T16:52:22Z,5,2,4.225e-6
2017-09-17T17:12:22Z,5,2,4.225e-6
2017-09-17T17:32:22Z,5,2,4.225e-6
2017-09-17T17:52:22Z,5,2,4.225e-6
2017-09-17T18:12:22Z,5,2,4.356e-6
2017-09-17T18:32:22Z,5,2,4.356e-6
2017-09-17T18:52:22Z,5,2,4.356e-6
2017-09-17T19:12:22Z,5,2,4.225e-6
2017-09-17T19:32:22Z,5,2,4.225e-6
2017-09-17T19:52:22Z,5,2,4.225e-6
2017-09-17T20:12:22Z,5,2,4.225e-6
2017-09-17T20:32:22Z,5,2,4.225e-6
2017-09-17T20:52:22Z,5,2,4.225e-6
2017-09-17T21:12:22Z,5,2,4.225e-6
2017-09-17T21:32:22Z,5,2,4.225e-6
2017-09-17T21:52:22Z,5,2,4.225e-6
2017-09-17T22:12:22Z,5,2,4.225e-6
2017-09-17T22:32:22Z,5,2,4.225e-6
2017-09-17T22:52:22Z,5,2,4.225e-6
2017-09-17T23:12:22Z,5,2,4.225e-6
2017-09-17T23:32:22Z,5,2,4.225e-6
2017-09-17T23:52:22Z,5,2,4.225e-6
2017-09-18T00:12:22Z,5,2,4.225e-6
2017-09-18T00:32:22Z,5,2,4.225e-6
2017-09-18T00:52:22Z,5,2,4.225e-6
2017-09-18T01:12:22Z,5,2,4.225e-6
2017-09-18T01:32:22Z,5,2,4.356e-6
2017-09-18T01:52:22Z,5,2,4.225e-6
2017-09-18T02:12:22Z,5,2,4.225e-6
2017-09-18T02:32:22Z,5,2,4.356e-6
2017-09-18T02:52:22Z,5,2,4.225e-6
2017-09-18T03:12:22Z,5,2,4.225e-6
2017-09-18T03:32:22Z,5,2,4.356e-6
2017-09-18T03:52:22Z,5,2,4.225e-6
2017-09-18T04:12:22Z,5,2,4.225e-6
2017-09-18T04:32:22Z,5,2,4.356e-6
2017-09-18T04:52:22Z,5,2,4.356e-6
2017-09-18T05:12:22Z,5,2,4.356e-6
2017-09-18T05:32:22Z,5,2,4.4890000000000006e-6
2017-09-18T05:52:22Z,5,2,4.4890000000000006e-6
2017-09-18T06:12:22Z,5,2,4.4890000000000006e-6
2017-09-18T06:32:22Z,5,2,4.356e-6
2017-09-18T06:52:22Z,5,2,4.356e-6
2017-09-18T07:12:22Z,5,2,4.356e-6
2017-09-18T07:32:22Z,5,2,4.356e-6
2017-09-18T07:52:22Z,5,2,4.356e-6
2017-09-18T08:12:22Z,5,2,4.356e-6
2017-09-18T08:32:22Z,5,2,4.356e-6
2017-09-18T08:52:22Z,5,2,4.356e-6
2017-09-18T09:12:22Z,5,2,4.356e-6
2017-09-18T09:32:22Z,5,2,4.356e-6
2017-09-18T09:52:22Z,5,2,4.356e-6
2017-09-18T10:12:22Z,5,2,4.356e-6
2017-09-18T10:32:22Z,5,2,4.356e-6
2017-09-18T10:52:22Z,5,2,4.356e-6
2017-09-18T11:12:22Z,5,2,4.356e-6
2017-09-18T11:32:22Z,5,2,4.356e-6
2017-09-18T11:52:22Z,5,2,4.356e-6
2017-09-18T12:12:22Z,5,2,4.356e-6
2017-09-18T12:32:22Z,5,2,4.356e-6
2017-09-18T12:52:22Z,5,2,4.356e-6
2017-09-18T13:12:22Z,5,2,4.356e-6
2017-09-18T13:32:22Z,5,2,4.356e-6
2017-09-18T13:52:22Z,5,2,4.356e-6
2017-09-18T14:12:22Z,5,2,4.356e-6
2017-09-18T14:32:22Z,5,2,4.356e-6
2017-09-18T14:52:22Z,5,2,4.356e-6
2017-09-18T15:12:22Z,5,2,4.356e-6
2017-09-18T15:32:22Z,5,2,4.356e-6
2017-09-18T15:52:22Z,5,2,4.356e-6
2017-09-18T16:12:22Z,5,2,4.356e-6
2017-09-18T16:32:22Z,5,2,4.356e-6
2017-09-18T16:52:22Z,5,2,4.356e-6
2017-09-18T17:12:22Z,5,2,4.356e-6
2017-09-18T17:32:22Z,5,2,4.356e-6
2017-09-18T17:52:22Z,5,2,4.356e-6
2017-09-18T18:12:22Z,5,2,4.356e-6
2017-09-18T18:32:22Z,5,2,4.356e-6
2017-09-18T18:52:22Z,5,2,4.356e-6
2017-09-18T19:12:22Z,5,2,4.225e-6
2017-09-18T19:32:22Z,5,2,4.356e-6
2017-09-18T19:52:22Z,5,2,4.225e-6
2017-09-18T20:12:22Z,5,2,4.225e-6
2017-09-18T20:32:22Z,5,2,4.225e-6
2017-09-18T20:52:22Z,5,2,4.356e-6
2017-09-18T21:12:22Z,5,2,4.225e-6
2017-09-18T21:32:22Z,5,2,4.225e-6
2017-09-18T21:52:22Z,5,2,4.225e-6
2017-09-18T22:12:22Z,5,2,4.225e-6
2017-09-18T22:32:22Z,5,2,4.225e-6
2017-09-18T22:52:22Z,5,2,4.225e-6
2017-09-18T23:12:22Z,5,2,4.225e-6
2017-09-18T23:32:22Z,5,2,4.225e-6
2017-09-18T23:52:22Z,5,2,4.225e-6
2017-09-19T00:12:22Z,5,2,4.225e-6
2017-09-19T00:32:22Z,5,2,4.225e-6
2017-09-19T00:52:22Z,5,2,4.225e-6
2017-09-19T01:12:22Z,5,2,4.225e-6
2017-09-19T01:32:22Z,5,2,4.225e-6
2017-09-19T01:52:22Z,5,2,4.225e-6
2017-09-19T02:12:22Z,5,2,4.225e-6
2017-09-19T02:32:22Z,5,2,4.225e-6
2017-09-19T02:52:22Z,5,2,4.225e-6
2017-09-19T03:12:22Z,5,2,4.225e-6
2017-09-19T03:32:22Z,5,2,4.225e-6
2017-09-19T03:52:22Z,5,2,4.225e-6
2017-09-19T04:12:22Z,5,2,4.225e-6
2017-09-19T04:32:22Z,5,2,4.225e-6
2017-09-19T04:52:00Z,5,2,4.223555679012346e-6
2017-09-19T05:12:00Z,5,2,4.222111604938271e-6
2017-09-19T05:32:00Z,5,2,4.220667777777779e-6
2017-09-19T05:52:00Z,5,2,4.219224197530865e-6
2017-09-19T06:12:00Z,5,2,4.21778086419753e-6
2017-09-19T06:32:00Z,5,2,4.216337777777778e-6
2017-09-19T06:52:00Z,5,2,4.2148949382716055e-6
2017-09-19T07:12:00Z,5,2,4.213452345679013e-6
2017-09-19T07:32:00Z,5,2,4.2120099999999995e-6
2017-09-19T07:52:00Z,5,2,4.2105679012345675e-6
2017-09-19T08:12:00Z,5,2,4.2091260493827175e-6
2017-09-19T08:32:00Z,5,2,4.207684444444444e-6
2017-09-19T08:52:00Z,5,2,4.206243086419753e-6
2017-09-19T09:12:00Z,5,2,4.204801975308641e-6
2017-09-19T09:32:00Z,5,2,4.203361111111112e-6
2017-09-19T09:52:00Z,5,2,4.201920493827161e-6
2017-09-19T10:12:00Z,5,2,4.20048012345679e-6
2017-09-19T10:32:00Z,5,2,4.199039999999999e-6
2017-09-19T10:52:00Z,5,2,4.197600123456791e-6
2017-09-19T11:12:00Z,5,2,4.19616049382716e-6
2017-09-19T11:32:00Z,5,2,4.194721111111111e-6
2017-09-19T11:52:00Z,5,2,4.1932819753086415e-6
2017-09-19T12:12:00Z,5,2,4.191843086419754e-6
2017-09-19T12:32:00Z,5,2,4.190404444444445e-6
2017-09-19T12:52:00Z,5,2,4.188966049382717e-6
2017-09-19T13:12:00Z,5,2,4.187527901234568e-6
2017-09-19T13:32:00Z,5,2,4.186090000000001e-6
2017-09-19T13:52:00Z,5,2,4.184652345679013e-6
2017-09-19T14:12:00Z,5,2,4.183214938271604e-6
2017-09-19T14:32:00Z,5,2,4.1817777777777775e-6
2017-09-19T14:52:00Z,5,2,4.180340864197532e-6
2017-09-19T15:12:00Z,5,2,4.178904197530865e-6
2017-09-19T15:32:00Z,5,2,4.1774677777777775e-6
2017-09-19T15:52:00Z,5,2,4.176031604938271e-6
2017-09-19T16:12:00Z,5,2,4.174595679012347e-6
2017-09-19T16:32:00Z,5,2,4.173160000000001e-6
2017-09-19T16:52:00Z,5,2,4.171724567901235e-6
2017-09-19T17:12:00Z,5,2,4.170289382716049e-6
2017-09-19T17:32:00Z,5,2,4.168854444444445e-6
2017-09-19T17:52:00Z,5,2,4.167419753086421e-6
2017-09-19T18:12:00Z,5,2,4.165985308641976e-6
2017-09-19T18:32:00Z,5,2,4.1645511111111105e-6
2017-09-19T18:52:00Z,5,2,4.163117160493828e-6
2017-09-19T19:12:00Z,5,2,4.161683456790124e-6
2017-09-19T19:32:00Z,5,2,4.16025e-6
2017-09-19T19:52:00Z,5,2,4.158816790123456e-6
2017-09-19T20:12:00Z,5,2,4.157383827160493e-6
2017-09-19T20:32:00Z,5,2,4.155951111111112e-6
2017-09-19T20:52:00Z,5,2,4.154518641975309e-6
2017-09-19T21:12:00Z,5,2,4.153086419753086e-6
2017-09-19T21:32:00Z,5,2,4.151654444444444e-6
2017-09-19T21:52:00Z,5,2,4.150222716049383e-6
2017-09-19T22:12:00Z,5,2,4.148791234567901e-6
2017-09-19T22:32:00Z,5,2,4.14736e-6
2017-09-19T22:52:00Z,5,2,4.1459290123456786e-6
2017-09-19T23:12:00Z,5,2,4.144498271604939e-6
2017-09-19T23:32:00Z,5,2,4.143067777777778e-6
2017-09-19T23:52:00Z,5,2,4.141637530864197e-6
2017-09-20T00:12:00Z,5,2,4.140207530864197e-6
2017-09-20T00:32:00Z,5,2,4.138777777777779e-6
2017-09-20T00:52:00Z,5,2,4.137348271604939e-6
2017-09-20T01:12:00Z,5,2,4.135919012345679e-6
2017-09-20T01:32:00Z,5,2,4.134489999999999e-6
2017-09-20T01:52:00Z,5,2,4.133061234567902e-6
2017-09-20T02:12:00Z,5,2,4.131632716049384e-6
2017-09-20T02:32:00Z,5,2,4.1302044444444444e-6
2017-09-20T02:52:00Z,5,2,4.128776419753086e-6
2017-09-20T03:12:00Z,5,2,4.127348641975309e-6
2017-09-20T03:32:00Z,5,2,4.125921111111112e-6
2017-09-20T03:52:00Z,5,2,4.124493827160494e-6
2017-09-20T04:12:00Z,5,2,4.123066790123456e-6
2017-09-20T04:32:00Z,5,2,4.121640000000001e-6
2017-09-20T04:52:00Z,5,2,4.120213456790124e-6
2017-09-20T05:12:00Z,5,2,4.118787160493827e-6
2017-09-20T05:32:00Z,5,2,4.117361111111111e-6
2017-09-20T05:52:00Z,5,2,4.115935308641976e-6
2017-09-20T06:12:00Z,5,2,4.1145097530864205e-6
2017-09-20T06:32:00Z,5,2,4.1130844444444445e-6
2017-09-20T06:52:00Z,5,2,4.111659382716049e-6
2017-09-20T07:12:00Z,5,2,4.110234567901235e-6
2017-09-20T07:32:00Z,5,2,4.108810000000001e-6
2017-09-20T07:52:00Z,5,2,4.1073856790123464e-6
2017-09-20T08:12:00Z,5,2,4.105961604938271e-6
2017-09-20T08:32:00Z,5,2,4.104537777777779e-6
2017-09-20T08:52:00Z,5,2,4.103114197530865e-6
2017-09-20T09:12:00Z,5,2,4.101690864197531e-6
2017-09-20T09:32:00Z,5,2,4.100267777777778e-6
2017-09-20T09:52:00Z,5,2,4.098844938271606e-6
2017-09-20T10:12:00Z,5,2,4.097422345679013e-6
2017-09-20T10:21:51Z,5,2,4.095999999999999e-6
2017-09-20T10:41:51Z,5,2,4.095999999999999e-6
2017-09-20T11:01:51Z,5,2,4.095999999999999e-6
2017-09-20T11:21:51Z,5,2,4.095999999999999e-6
2017-09-20T11:41:51Z,5,2,4.095999999999999e-6
2017-09-20T12:01:51Z,5,2,4.095999999999999e-6
2017-09-20T12:21:51Z,5,2,4.095999999999999e-6
2017-09-20T12:41:51Z,5,2,4.095999999999999e-6
2017-09-20T13:01:51Z,5,2,4.095999999999999e-6
2017-09-20T13:21:51Z,5,2,4.095999999999999e-6
2017-09-20T13:41:51Z,5,2,4.095999999999999e-6
2017-09-20T14:01:51Z,5,2,4.095999999999999e-6
2017-09-20T14:21:51Z,5,2,4.095999999999999e-6
2017-09-20T14:41:51Z,5,2,4.095999999999999e-6
2017-09-20T15:01:51Z,5,2,4.095999999999999e-6
2017-09-20T15:21:51Z,5,2,4.095999999999999e-6
2017-09-20T15:41:51Z,5,2,4.095999999999999e-6
2017-09-20T16:01:51Z,5,2,4.095999999999999e-6
2017-09-20T16:21:51Z,5,2,4.095999999999999e-6
2017-09-20T16:41:51Z,5,2,4.095999999999999e-6
2017-09-20T17:01:51Z,5,2,4.095999999999999e-6
2017-09-20T17:21:51Z,5,2,4.095999999999999e-6
2017-09-20T17:41:51Z,5,2,4.095999999999999e-6
2017-09-20T18:01:51Z,5,2,4.095999999999999e-6
2017-09-20T18:21:51Z,5,2,4.095999999999999e-6
2017-09-20T18:41:51Z,5,2,4.095999999999999e-6
2017-09-20T19:01:51Z,5,2,4.095999999999999e-6
2017-09-20T19:21:51Z,5,2,4.095999999999999e-6
2017-09-20T19:41:51Z,5,2,4.095999999999999e-6
2017-09-20T20:01:51Z,5,2,4.095999999999999e-6
2017-09-20T20:21:51Z,5,2,4.095999999999999e-6
2017-09-20T20:41:51Z,5,2,4.095999999999999e-6
2017-09-20T21:01:51Z,5,2,4.095999999999999e-6
2017-09-20T21:21:51Z,5,2,4.095999999999999e-6
2017-09-20T21:41:51Z,5,2,4.095999999999999e-6
2017-09-20T22:01:51Z,5,2,4.095999999999999e-6
2017-09-20T22:21:51Z,5,2,4.095999999999999e-6
2017-09-20T22:41:51Z,5,2,3.9690000000000005e-6
